raw_id,source,raw_text
RAW090,NPS评论,产品功能满足基本需求，但缺乏创新。
RAW091,客服工单,价格太贵了，性价比不高。
RAW092,销售转述,销售转述客户抱怨系统不稳定，经常报错。
RAW093,客户成功,功能需求匹配度低，很多自定义要求无法实现。
RAW094,用户访谈,上手难度大，培训课程需要收费，不公平。
RAW095,问卷,合同条款中自动续约没有提前通知，突然扣款。
RAW096,App评论,集成现有CRM系统有问题，API不稳定。
RAW097,邮件反馈,系统性能下降，报表加载慢，影响工作效率。
RAW098,季度回顾会议记录,客户表示如果价格下调10%，愿意续约两年。
RAW099,NPS评论,正向：用户界面友好，操作简单。
RAW100,客服工单,续费通知太晚，差点错过。
RAW101,销售转述,客户觉得技术支持态度差，语气不好。
RAW102,客户成功,数据迁移过程复杂，需要专业支持但响应慢。
RAW103,用户访谈,培训资源不足，视频教程少。
RAW104,问卷,竞品YY提供免费培训，你们为什么收费？
RAW105,App评论,系统更新频繁，每次都要重新适应。
RAW106,邮件反馈,价格不合理，比市场价高20%。
RAW107,季度回顾会议记录,客户提到续约合同中的服务水平协议不明确。
RAW108,NPS评论,产品功能齐全，但上手慢。
RAW109,客服工单,系统崩了，数据丢失，怎么赔？
RAW110,销售转述,销售说客户续约为保留数据，但担心安全问题。
RAW111,客户成功,功能需求：需要多语言支持，目前只有中文。
RAW112,用户访谈,技术支持电话打不通，在线聊天也慢。
RAW113,问卷,续约流程中，审批环节太多，耗时。
RAW114,App评论,数据导出格式有限，不支持Excel直接导入。
RAW115,邮件反馈,培训后还是不会用，能不能提供一对一辅导？
RAW116,季度回顾会议记录,客户反馈竞品ZZ在价格和功能上更有优势。
RAW117,NPS评论,正向：续约为明智选择，团队依赖度高。
RAW118,客服工单,价格涨了，功能没变，不合理。
RAW119,销售转述,客户觉得系统太卡，影响工作效率。
RAW120,客户成功,系统稳定性不行，上周崩了两次。
RAW121,用户访谈,集成第三方工具太麻烦，API文档不清晰。
RAW122,问卷,希望增加自定义报表功能。
RAW123,App评论,UI设计过时了，不好用。
RAW124,邮件反馈,续约流程太复杂，要填一堆表，能不能在线搞定？
RAW125,季度回顾会议记录,客户提到技术支持不到位，问题经常拖很久。
RAW126,NPS评论,续约为明智选择，产品整体不错。
RAW127,客服工单,价格太高，不符合预算。
RAW128,销售转述,销售说客户觉得功能不够灵活，定制化差。
RAW129,客户成功,上次更新后，导入导出功能坏了，急用啊。
RAW130,用户访谈,培训师讲得太快，跟不上。
RAW131,问卷,合同自动续约条款有问题，手动关闭选项找不到。
RAW132,App评论,数据同步延迟严重，影响决策。
RAW133,邮件反馈,迁移旧数据时，格式不兼容，折腾了好几天。
RAW134,季度回顾会议记录,客户反馈系统性能在高峰时段下降明显。
RAW135,NPS评论,正向反馈：客服团队很专业，问题解决快。
RAW136,客服工单,续约谈价时，折扣力度不够。
RAW137,销售转述,客户说竞品有AI分析功能，我们没有。
RAW138,客户成功,系统稳定性一般，偶尔会卡顿。
RAW139,用户访谈,技术支持响应快，但解决率不高。
RAW140,问卷,希望简化续约流程，减少纸质文件。
RAW141,App评论,数据迁移服务收费太贵，不合理。
RAW142,邮件反馈,培训材料过时了，应该更新下。
RAW143,季度回顾会议记录,客户提到价格因素是续约的主要障碍。
RAW144,NPS评论,产品功能满足基本需求，但缺乏创新。
RAW145,客服工单,价格太贵了，性价比不高。
RAW146,销售转述,销售转述客户抱怨系统不稳定，经常报错。
RAW147,客户成功,功能需求匹配度低，很多自定义要求无法实现。
RAW148,用户访谈,上手难度大，培训课程需要收费，不公平。
RAW149,问卷,合同条款中自动续约没有提前通知，突然扣款。
RAW150,App评论,集成现有CRM系统有问题，API不稳定。
