raw_id,source,raw_text
RAW029,员工反馈,审批流程走到最后一步突然报错‘操作失败’，前面白填了，气死。
RAW030,IT工单,生产环境数据库在昨天凌晨2点有间歇性慢查询，影响了早上的数据报表生成速度。
RAW031,员工反馈,新上线的会议室预定系统太棒了，再也不用打电话抢会议室了，可视化日历很直观。
RAW032,部门经理转述,财务说，系统自动生成的税号校验偶尔会出错，导致发票信息不一致，需要人工复核，增加了出错风险。
RAW033,系统日志分析,内存使用率在业务高峰期平均达到85%，存在风险，建议扩容。
RAW034,内部问卷,为什么有些流程配置改了要第二天才能生效？影响测试效率。
RAW035,员工反馈,老是转圈。
RAW036,IT工单,HR系统和我们内部工具的组织架构同步有延迟，新入职员工信息要隔天才能在系统里查到。
RAW037,部门经理转述,团队反馈，系统内置的聊天工具消息推送不及时，经常错过同事的@提醒，还得靠微信补。
RAW038,员工反馈,系统通知太多了，很多都是无关紧要的，能不能做个优先级筛选？
RAW039,内部问卷,感觉最近没啥变化。
RAW040,IT工单,文件版本管理功能混乱，有时候覆盖保存了旧版本，历史记录也找不到，没法回溯。
RAW041,系统日志分析,用户‘张三’（ID: ZS1024）在最近一个月内，提交了15次关于‘报表加载超时’的错误报告。
RAW042,员工反馈,成本分析模块的自定义时间筛选器不好用，只能选月，想看特定两周的数据都不行。
RAW043,部门经理转述,有同事私下说，学这个系统的新功能，还不如自己摸索来得快，培训课讲得太理论。
RAW044,员工反馈,新审批流程快多了，支持！
RAW045,内部问卷,系统里嵌套了太多页面，想回到上一级经常要多点好几下，增加操作步骤。
RAW046,IT工单,为什么测试环境和生产环境的配置有时候不一致？导致测试通过的功能，上线后出问题。
RAW047,员工反馈,系统帮我自动算清了所有项目的工时占比，省了我手动统计的大麻烦，不错。
RAW048,系统日志分析,客户端JavaScript错误日志显示，新版本UI框架在IE11浏览器下存在兼容性问题，影响部分用户。
RAW049,部门经理转述,采购流程的电子签章集成，有时候调起很慢，甚至失败，影响合同签署效率，供应商那边也有意见。
RAW050,内部问卷,希望系统能增加一个‘临时保存草稿’的功能，现在表单填一半浏览器崩了就全没了。
RAW051,员工反馈,感觉系统对新人不太友好，很多功能藏得太深。
RAW052,IT工单,与第三方CRM系统集成后，客户数据偶尔会出现重复，需要人工去重，这个集成质量不高。
RAW053,员工反馈,太卡了。
RAW054,系统日志分析,服务器的磁盘I/O等待时间在每日数据备份时段（凌晨1点）激增，影响凌晨值班人员的操作响应。
RAW055,部门经理转述,下面人反映，系统生成的各种图表，导出的图片分辨率太低，放在PPT里一放大就模糊。
RAW056,内部问卷,流程配置里的条件分支设置太复杂了，稍微复杂点的流程就需要专业IT人员配置，业务部门没有自主权。
RAW057,员工反馈,移动端查看审批详情时，附件经常打不开，提示格式不支持。
RAW058,IT工单,API的速率限制设置得有点保守，我们部门批量同步数据时老是触发限制，得分开跑好几次。
RAW059,员工反馈,内部公告和重要通知放在系统首页置顶，这个设计很好，一眼就能看到。
RAW060,系统日志分析,登录模块在连续5次密码错误后，未完全锁定账户，仅提示错误，存在安全隐患。
RAW061,部门经理转述,团队抱怨，系统更新公告写得像天书，看不懂具体改了啥、对我们有啥影响。
RAW062,内部问卷,系统操作手册还在用三年前的版本，里面的功能菜单和现在完全不一样，没法参考。
RAW063,员工反馈,项目预算模块和财务系统的打通做得不错，数据实时同步，避免了两边对不上的问题。
RAW064,IT工单,系统对长文本（超过5000字）的输入框没有字数统计和提示，用户提交时才知道超限，体验差。
RAW065,员工反馈,系统登录后，个人仪表盘加载数据要等将近10秒，每次都是。
RAW066,系统日志分析,在并发用户数超过2000时，系统平均响应时间从1.2秒劣化到4.5秒，存在明显性能瓶颈。
RAW067,部门经理转述,有员工反馈说，系统里做的预算，导出到Excel进行二次加工后格式全乱了。
RAW068,内部问卷,感觉系统的UI有点过时了。
RAW069,员工反馈,系统帮我自动匹配了相似历史订单模板，创建新订单快了好多。
RAW070,IT工单,客户反馈系统查询卡顿，经查为特定报表查询触发了全表扫描，缺少索引优化。
RAW071,员工反馈,系统提醒功能挺及时。
RAW072,系统日志分析,用户‘李四’（ID: LS2048）提交的工单频繁提到移动端无法查看历史版本文档的问题。
RAW073,部门经理转述,培训师反映，新员工培训后仍需大量实操辅导才能独立完成核心流程，说明系统易用性或培训设计有问题。
RAW074,内部问卷,流程审批的催办功能形同虚设，催了也跟没催一样，没有强制提醒。
RAW075,员工反馈,系统在非工作时间也偶尔会发一些非紧急的通知，打扰休息。
RAW076,IT工单,部署了新的缓存策略后，部分用户反映页面样式错乱，需要手动清除浏览器缓存。
RAW077,员工反馈,太好了，新的项目日历同步功能真不错！
RAW078,部门经理转述,系统响应太慢了，尤其是月底出报表的时候。
RAW079,内部问卷,感觉这个工具花了大价钱，但好像对我们日常工作的效率提升没有想象中那么明显。
RAW080,系统日志分析,移动端APP崩溃率在最新版本（v2.3.1）上升了0.5%，主要集中在低端安卓机型。
RAW081,员工反馈,新上线的会议室预定系统太棒了。
RAW082,IT工单,权限管理颗粒度不够细，想实现‘只能看本部门的数据’这种简单需求，配置起来很复杂。
RAW083,员工反馈,系统操作延迟。
RAW084,部门经理转述,销售同事说，客户跟进记录的移动端录入体验很差，经常闪退。
RAW085,内部问卷,系统更新日志能不能用大白话写？现在的更新说明技术术语太多，看不懂对我们业务有啥好处。
RAW086,系统日志分析,内部通讯模块的消息已读回执功能，在高峰期有约5%的消息状态更新延迟。
RAW087,员工反馈,系统帮我自动算清了所有项目的工时占比。
RAW088,IT工单,系统生成的唯一业务单号有重复，导致后续流程跟踪混乱，需要排查编号生成算法。
RAW089,员工反馈,流程配置太复杂了。
RAW090,部门经理转述,下面人说，很多历史数据在新系统里查不到，或者查询方式变了，找起来特别麻烦。
RAW091,内部问卷,系统的搜索结果排序逻辑很迷，有时候最早的结果排最前面，不按照相关性或时间排序。
RAW092,IT工单,压力测试显示，当上传文件大小超过1GB时，服务器进程有概率直接挂起。
RAW093,员工反馈,系统内置的在线文档协作编辑功能真方便，终于不用再来回传文件了。
RAW094,系统日志分析,数据库主从同步延迟在高峰时段偶尔超过10秒，导致从库读数据可能不是最新。
RAW095,部门经理转述,大家觉得系统里的数据看板，图表类型太少，无法满足一些定制化的分析展示需求。
RAW096,内部问卷,系统操作流程不直观。
RAW097,员工反馈,手机上看审批列表，字太小了。
RAW098,IT工单,SSO单点登录偶尔会失效，需要用户重新在多个系统登录，体验割裂。
RAW099,员工反馈,成本分析模块的自定义时间筛选器不好用。
RAW100,系统日志分析,监控到文件存储服务器在每周一上午有周期性高负载，可能与大量周报上传有关。
RAW101,部门经理转述,有员工私下说，学这个系统的新功能，还不如自己摸索来得快。
RAW102,内部问卷,系统动不动就要我重新登录，明明勾选了‘记住我’。
RAW103,员工反馈,系统帮我自动匹配了相似历史订单模板。
RAW104,IT工单,自动化的数据备份任务，日志显示成功，但抽样检查发现部分备份文件损坏，可靠性存疑。
RAW105,员工反馈,系统稳定多了，最近一个月没怎么出大问题。
RAW106,部门经理转述,团队反馈，系统内置的聊天工具消息推送不及时。
RAW107,系统日志分析,前端资源（JS/CSS）未启用压缩，导致页面首次加载体积偏大。
RAW108,内部问卷,感觉最近没啥变化，提的建议好像也没下文。
RAW109,员工反馈,系统里嵌套了太多页面。
RAW110,IT工单,新版UI在某些高清屏下，图标和文字有轻微模糊，影响观感。
RAW111,部门经理转述,采购部门反映，和供应商在系统里互传的询价文件，版本混乱，经常拿错版本报价。
RAW112,员工反馈,系统内搜索邮件内容的功能被移除了？现在只能搜标题，很不方便。
RAW113,内部问卷,培训材料里的案例太陈旧了，能不能用我们真实的、脱敏后的业务场景来做例子？
RAW114,系统日志分析,发现有用户通过脚本频繁调用某个未公开的API接口，可能存在安全风险或性能滥用。
RAW115,IT工单,系统对长文本输入框没有字数统计和提示。
RAW116,员工反馈,系统在非工作时间也偶尔会发一些非紧急的通知。
RAW117,部门经理转述,下面人抱怨，系统日报模块的模板太固定，没法按项目自定义汇报字段。
RAW118,内部问卷,希望系统能增加一个‘临时保存草稿’的功能。
RAW119,IT工单,系统生成的唯一业务单号有重复。
RAW120,员工反馈,审批流程走到最后一步突然报错。
RAW121,系统日志分析,用户‘王五’（ID: WW3072）的反馈集中在系统在弱网环境下数据丢失问题上。
RAW122,部门经理转述,团队觉得系统里的数据看板，图表类型太少。
RAW123,内部问卷,系统的搜索结果排序逻辑很迷。
RAW124,员工反馈,新项目管理模块的甘特图功能很强大，一目了然看到项目进展。
RAW125,IT工单,移动端APP在切到后台再返回时，偶尔会丢失已填写的表单内容。
RAW126,员工反馈,系统登录后，个人仪表盘加载数据要等将近10秒。
RAW127,系统日志分析,外部天气API接口调用失败率较高（约15%），影响了物流板块的预估时间显示。
RAW128,部门经理转述,有员工反馈说，系统里做的预算，导出到Excel后格式全乱了。
RAW129,内部问卷,感觉系统的UI有点过时了。
RAW130,员工反馈,系统帮我自动匹配了相似历史订单模板，创建新订单快了好多。
RAW131,IT工单,系统对非结构化数据（如图片、扫描件）的OCR识别准确率有待提升，后续校对工作量大。
RAW132,员工反馈,系统提醒功能挺及时，审批快超时的时候会邮件通知。
RAW133,系统日志分析,用户‘赵六’（ID: ZL4096）频繁使用数据导出功能，但多次因格式问题提交工单。
RAW134,部门经理转述,培训师反映，新员工培训后仍需大量实操辅导才能独立完成核心流程。
RAW135,内部问卷,流程审批的催办功能形同虚设。
RAW136,员工反馈,系统在非工作时间也偶尔会发一些非紧急的通知，打扰休息。
RAW137,IT工单,权限管理颗粒度不够细。
RAW138,员工反馈,新上线的会议室预定系统太棒了，再也不用打电话抢会议室了。
RAW139,部门经理转述,系统响应太慢了。
RAW140,内部问卷,感觉这个工具花了大价钱，但好像对我们日常工作的效率提升没有想象中那么明显。
RAW141,系统日志分析,移动端APP崩溃率在最新版本上升了0.5%。
RAW142,员工反馈,系统内置的在线文档协作编辑功能真方便。
RAW143,IT工单,系统生成的唯一业务单号有重复，导致后续流程跟踪混乱。
RAW144,员工反馈,流程配置太复杂了，想自定义一个请假的附加字段，得找IT帮忙写脚本。
RAW145,部门经理转述,下面人说，很多历史数据在新系统里查不到。
RAW146,内部问卷,系统的搜索结果排序逻辑很迷，有时候最早的结果排最前面。
RAW147,IT工单,压力测试显示，当上传文件大小超过1GB时，服务器进程有概率直接挂起。
RAW148,员工反馈,新项目管理模块的甘特图功能很强大。
RAW149,系统日志分析,数据库主从同步延迟在高峰时段偶尔超过10秒。
RAW150,部门经理转述,大家觉得系统里的数据看板，图表类型太少，无法满足一些定制化的分析展示需求。
