raw_id,source,raw_text
RAW134,用户访谈,幻觉，它推荐的书籍ISBN号都是假的。
RAW135,App评论,推荐，深得我心，续费就靠它了。
RAW136,NPS评论,AI客服的满意度应该很低吧，反正我是。
RAW137,问卷,配额提醒邮件能不能更频繁一些？
RAW138,社区反馈,对于GDPR等法规的合规性如何？
RAW139,客服工单,AI有时很聪明，有时像个笨蛋。
RAW140,用户访谈,幻觉，它把竞争对手的劣势夸大了，不可信。
RAW141,App评论,推荐功能救了我好多时间，点赞。
RAW142,NPS评论,AI客服机器人转人工太难了，体验差。
RAW143,问卷,配额系统有没有试用期或者退款政策？
RAW144,社区反馈,用户输入的内容会被标记为敏感数据吗？
RAW145,客服工单,AI输出内容需要大量人工校对，减轻工作量但有限。
RAW146,用户访谈,幻觉问题，它生成了不存在的参考文献。
RAW147,App评论,推荐系统有待加强，但基础功能不错。
RAW148,NPS评论,AI客服机器人有时比人工客服反应快。
RAW149,问卷,使用量管理界面希望能更简洁直观。
RAW150,社区反馈,对你们的数据安全措施整体还算放心。
