raw_id,source,raw_text
RAW077,续费沟通记录,如果明年能把报表订阅和邮件推送做得更灵活，比如能按不同时间发给不同人，我们部门会更依赖这个产品，续费就更有必要。
RAW078,客服工单,帮我看下这个仪表盘，加载出来是白屏。
RAW079,数据分析师反馈,性能突然变差，就今天下午，同一个报表比上午慢了几倍。
RAW080,IT部门反馈,你们API的调用频率限制太严了，我们想做个简单的自动化报表推送都做不到。
RAW081,客服工单,导出PDF，图例说明怎么没了？
RAW082,问卷,数据准确性高。
RAW083,数据分析师反馈,这个交互做得不错，点击图表的某个部分，其他图表会联动响应。
RAW084,续费沟通记录,竞争对手给了个很有吸引力的报价，功能也差不多。除非你们能提供更有价值的服务，否则很难说服领导续费。
RAW085,客服工单,仪表盘配置页面，布局组件拖过去再拖回来，顺序就乱了，能不能锁定或者有历史记录？
RAW086,数据分析师反馈,报表里的日期维度，我想要同时看‘月’和‘周’的对比，现在只能选一个，不灵活。
RAW087,客服工单,又导不出来了。
RAW088,IT部门反馈,监控和告警功能很弱，系统健康状态我们自己得写脚本去巡检。
RAW089,客服工单,报表数据和实际账目对不上，差百分之二左右。
RAW090,问卷,性能好，响应快。
RAW091,数据分析师反馈,我想在报表上加一个自定义的注释框，说明某些数据的特殊背景，有这个功能吗？
RAW092,续费沟通记录,今年我们用的报表数量翻倍了，说明大家都在用，这是个好现象，支持续费。
RAW093,客服工单,仪表盘里的表格，列宽调整好了，刷新一下又恢复默认了。
RAW094,IT部门反馈,用户反馈权限配置太复杂，能不能出个向导或者模板？
RAW095,客服工单,导出报表，把筛选条件也导出到第一页当封面。
RAW096,数据分析师反馈,数据更新时间戳显示有问题，明明显示半小时前更新，但数据还是昨天的。
RAW097,客服工单,这个图表颜色配置能保存成模板吗？每次新做报表都要重新选颜色。
RAW098,续费沟通记录,产品本身不错，但学习曲线太陡峭，如果明年能提供更多的实战培训，我们续费意愿会更强。
RAW099,问卷,仪表盘配置易用性一般。
RAW100,数据分析师反馈,终于支持导出到Word了，方便写报告。
RAW101,客服工单,数据源连接测试成功，但报表一直显示无数据，啥原因？
RAW102,IT部门反馈,产品的API文档跟实际接口对不上，有个参数文档里没写。
RAW103,客服工单,导出报表速度太慢了。
RAW104,续费沟通记录,如果我们续费，能把之前提的那几个核心报表性能优化的需求纳入下一版本吗？
RAW105,数据分析师反馈,仪表盘配置页面，组件太多了找起来眼花，能不能增加个搜索或分类？
RAW106,客服工单,这个报表里的百分比计算，分母好像错了。
RAW107,问卷,查询性能出色。
RAW108,数据分析师反馈,我同事说他那边数据是准的，就我这不对，难道是我筛选器设错了？
RAW109,客服工单,这个仪表盘分享给别人，链接有效期能不能长点？一天就过期了。
RAW110,续费沟通记录,看到你们产品更新了自然语言查询，试了试，识别准确率不高，这个功能还得练练。
RAW111,IT部门反馈,高可用方案的文档缺失，我们部署的时候不敢动。
RAW112,客服工单,导出Excel，单元格格式没了，都是文本。
RAW113,数据分析师反馈,这个仪表盘做得真不错，老板很满意，直接发公司群了。
RAW114,客服工单,帮我看看这个数据，跟上周的报表比对不上。
RAW115,续费沟通记录,明年我们部门可能要用BI做更多预测分析，你们有相关的模型或算法支持吗？这关系到续费后的使用深度。
RAW116,问卷,数据源集成方便。
RAW117,客服工单,这个报表，导出PPT后，图例的位置跟仪表盘上不一样。
RAW118,IT部门反馈,数据库升级后，你们的数据同步任务就挂了，得你们出补丁。
RAW119,客服工单,数据准确性有问题。
RAW120,数据分析师反馈,能不能增加一个‘复制仪表盘’的功能？做季报的时候可以复用模板。
RAW121,续费沟通记录,数据治理是个长期过程，你们产品能支持我们的数据标准化工作，这点很好，值得续费投入。
RAW122,客服工单,这个折线图，数据标签重叠了，看不清。
RAW123,客服工单,导出的时候能不能加个进度条？一直转圈不知道进度。
RAW124,数据分析师反馈,一个简单查询，加载了快一分钟，性能太差了。
RAW125,问卷,续费价值高。
RAW126,IT部门反馈,你们产品占用的内存资源太大了，一台服务器跑不了几个并发用户。
RAW127,客服工单,这个仪表盘里的时间筛选器，选择‘最近7天’，但图表显示的数据却是8天的。
RAW128,续费沟通记录,说实话，单看报表工具本身，市面上有更便宜的替代品。但你们集成了一套数据准备流程，这个整合价值让我们倾向于续费。
RAW129,客服工单,报表配置里的字段，排序规则坏了。
RAW130,数据分析师反馈,我试过用API把报表结果推送到我们自己的系统里，流程跑通了，很方便。
RAW131,客服工单,这个导出速度，啥时候能优化好？
RAW132,问卷,仪表盘配置强大。
RAW133,数据分析师反馈,数据源配置里，能不能支持添加注释？不然时间长了都不知道这个表是干嘛的。
RAW134,续费沟通记录,我们CIO很看重数据安全，你们今年的安全认证补全了，这是续费的一个重要前提。
RAW135,客服工单,报表里的指标，计算公式改了，但历史数据没有重新计算。
RAW136,IT部门反馈,日志收集太分散，想集中分析系统瓶颈很难。
RAW137,客服工单,这个导出按钮，点了没反应。
RAW138,数据分析师反馈,地图组件加载底图好慢，能不能支持自定义底图或者离线地图？
RAW139,问卷,导出报表功能需要改进。
RAW140,续费沟通记录,产品迭代速度可以，每月都有小更新，但大版本更新要小心，别把我们的报表搞坏了。
RAW141,客服工单,数据不准确。
RAW142,IT部门反馈,与我们内部CMDB集成的开发文档不全，缺少关键接口的说明。
RAW143,客服工单,导出CSV，大文件（超过100MB）直接报错，有没有办法分卷导出？
RAW144,数据分析师反馈,这个报表做得挺直观的，新人也能快速看懂业务情况。
RAW145,续费沟通记录,如果我们把数据分析工作全搬到你们平台上，能给个打包价吗？这会影响我们续费的规模。
RAW146,客服工单,仪表盘配置里，字体大小对不同分辨率的屏幕适配不好。
RAW147,问卷,查询性能差。
RAW148,客服工单,报表里的数据，跟实际业务系统对不上，偏差挺大。
RAW149,数据分析师反馈,我想在图表上加一条目标线，配置半天没找到入口。
RAW150,续费沟通记录,明年我们想尝试用你们的工具做更多预测性和规范性分析，而不仅仅是描述性分析，这对你们产品能力也是个挑战，希望一起成长。
