raw_id,source,raw_text
RAW048,用户反馈,图片刷不出来，一直转圈。
RAW049,运营数据,页面加载时间平均超过5秒，影响转化。
RAW050,NPS,性能差，卡顿。
RAW051,竞品分析,竞品加载速度快很多。
RAW052,客服工单,滚动页面时很卡，特别是商品列表。
RAW053,App评论,加载失败，刷新也不行。
RAW054,用户反馈,首页加载慢，影响浏览。
RAW055,运营数据,性能问题导致用户流失。
RAW056,NPS,网站太卡了。
RAW057,竞品分析,竞品性能优化更好。
RAW058,客服工单,搜索结果页面加载不出来，提示'加载超时'。
RAW059,App评论,图片加载慢，模糊。
RAW060,用户反馈,App经常卡死，重启才行。
RAW061,运营数据,性能监控显示加载时间波动大。
RAW062,NPS,加载慢，体验不好。
RAW063,竞品分析,竞品页面加载瞬间完成。
RAW064,客服工单,搜索'夏季连衣裙'，出来的都是秋冬款，推荐算法是不是有问题？
RAW065,App评论,推荐不相关。
RAW066,用户反馈,搜索没结果，明明有商品。
RAW067,运营数据,搜索转化率低，可能与排序有关。
RAW068,NPS,推荐不准。
RAW069,竞品分析,竞品推荐更精准。
RAW070,客服工单,推荐的商品都是我不喜欢的类型，能不能改改算法？
RAW071,App评论,搜索结果排序乱，找不到想要的。
RAW072,用户反馈,推荐系统总是推重复的商品。
RAW073,运营数据,用户点击推荐商品的比例低。
RAW074,NPS,搜索功能不好用。
RAW075,竞品分析,竞品搜索支持模糊匹配，我们不行。
RAW076,客服工单,推荐商品价格太高，不符合我的消费水平。
RAW077,App评论,搜索过滤器不生效。
RAW078,用户反馈,推荐内容太单一，没有新鲜感。
RAW079,运营数据,搜索词分析显示用户需求未满足。
RAW080,NPS,推荐差劲。
RAW081,竞品分析,竞品推荐算法更智能。
RAW082,客服工单,我领取的满减优惠券在结算时无法使用，显示已过期，但我昨天才领的，怎么回事？
RAW083,App评论,优惠券用不了。
RAW084,用户反馈,促销结束了，但页面还显示。
RAW085,运营数据,优惠券使用率低，可能流程有问题。
RAW086,NPS,促销不实。
RAW087,竞品分析,竞品促销更透明。
RAW088,客服工单,折扣计算错误，显示价格和实际支付不一致。
RAW089,App评论,促销商品下架太快。
RAW090,用户反馈,优惠券叠加规则不清楚，用了反而更贵。
RAW091,运营数据,促销活动期间转化率未明显提升。
RAW092,NPS,促销套路多。
RAW093,竞品分析,竞品优惠券使用更方便。
RAW094,客服工单,满减门槛太高，达不到条件。
RAW095,App评论,促销信息不清晰，看不懂。
RAW096,用户反馈,优惠券领取后找不到在哪里用。
RAW097,运营数据,促销页面跳出率高。
RAW098,NPS,促销没诚意。
RAW099,竞品分析,竞品促销活动更频繁。
RAW100,客服工单,我在App上下单后，网页版看不到订单记录，数据同步太慢了。
RAW101,App评论,订单状态不同步。
RAW102,用户反馈,地址没更新，寄错了地方。
RAW103,运营数据,数据打通问题导致客服工单增加。
RAW104,NPS,数据不一致。
RAW105,竞品分析,竞品数据同步实时。
RAW106,客服工单,历史订单丢失了，查不到以前的购买记录。
RAW107,App评论,账户信息不同设备不一致。
RAW108,用户反馈,订单物流信息更新延迟。
RAW109,运营数据,数据同步错误率高。
RAW110,NPS,数据同步慢。
RAW111,竞品分析,竞品数据打通更完善。
RAW112,客服工单,优惠券在App和网站上显示不一致。
RAW113,App评论,收货地址同步失败。
RAW114,用户反馈,订单状态显示错误，已发货但显示未支付。
RAW115,客服工单,在iPhone上，商品图片经常不显示，而且滚动时很卡，体验很差。
RAW116,App评论,App闪退。
RAW117,用户反馈,触摸不灵，点了没反应。
RAW118,运营数据,移动端转化率低于PC端。
RAW119,NPS,手机App难用。
RAW120,竞品分析,竞品移动端体验更好。
RAW121,客服工单,App在安卓机上经常崩溃，特别是支付时。
RAW122,App评论,移动端字体太小，看不清。
RAW123,用户反馈,手机页面适配不好，按钮重叠。
RAW124,运营数据,移动端加载时间比PC长。
RAW125,NPS,App卡顿严重。
RAW126,竞品分析,竞品移动端功能更全。
RAW127,用户反馈,今天天气不错。
RAW128,App评论,我喜欢吃苹果。
RAW129,NPS,下单很快，很方便。
RAW130,客服工单,推荐的东西我都很喜欢。
RAW131,运营数据,支付流程顺畅，没有问题。
RAW132,竞品分析,我们的性能加载很快，用户体验好。
RAW133,用户反馈,促销优惠真实有效，省了不少钱。
RAW134,App评论,移动端体验很棒，操作流畅。
RAW135,NPS,数据同步及时，没有延迟。
RAW136,客服工单,搜索结果准确，找到了想要的商品。
RAW137,运营数据,用户满意度高，NPS评分上升。
RAW138,竞品分析,我们的下单流程比竞品更简洁。
RAW139,用户反馈,客服响应很快，解决了问题。
RAW140,App评论,支付方式多样，选择方便。
RAW141,NPS,整体体验不错。
RAW142,客服工单,商品详情页信息全面，帮助决策。
RAW143,运营数据,转化率持续增长，优化有效。
RAW144,竞品分析,我们的推荐算法在改进中。
RAW145,用户反馈,订单跟踪功能很实用。
RAW146,App评论,App更新后更好用了。
RAW147,NPS,优惠活动吸引人。
RAW148,客服工单,数据打通让购物更连贯。
RAW149,运营数据,性能优化后用户留存提高。
RAW150,竞品分析,我们在移动端有优势。
