raw_id,source,raw_text
RAW095,客服工单,第一次创建会议，设置时间老是出错，时区识别不对。
RAW096,用户访谈,想找同事协作，但不知道怎么@他或者分享链接，工具栏的图标看不懂。
RAW097,问卷,首次使用的那个‘立即体验’按钮，点击后直接跳到了一个复杂界面，应该先给个简单引导。
RAW098,App评论,拖拽功能第一次用就爱上了，很直观。
RAW099,邮件反馈,初始工作区是空的，能不能提供一些热门模板让我选？比如项目管理、内容规划之类的。
RAW100,客服工单,第一次设置通知，选项太多，不知道该开哪些，结果被邮件轰炸了。
RAW101,销售转述,（转述）客户技术支持反馈，首次集成第三方工具（如GitHub）时，文档步骤有缺失，卡了很久。
RAW102,用户访谈,（反馈）用户表示，首次使用搜索功能，搜到结果后不知道如何快速预览或操作，需要跳转页面，割裂。
RAW103,问卷,初始设置里，让我选主题颜色，选了之后发现没法改，有点后悔。
RAW104,App评论,默认设置就挺好，没怎么调。
RAW105,客服工单,初始化设置要连好几个外部服务，授权流程复杂，搞不懂。
RAW106,销售转述,客户抱怨说，初始配置里关于数据存储地域的选项不明确，不符合他们的合规要求。
RAW107,用户访谈,（反馈）用户希望，在初始配置时能一键导入旧平台的数据格式，而不是手动转换。
RAW108,问卷,设置团队工作日和节假日列表太麻烦了，能对接日历吗？
RAW109,邮件反馈,初始配置的‘高级选项’应该给个默认推荐值，不然新手不敢乱动。
RAW110,客服工单,配置完浏览器通知权限后，一点用没有，还是收不到提醒。
RAW111,用户访谈,我想配置个自动化规则，但逻辑设置界面太复杂了，像在写代码。
RAW112,问卷,初始化速度挺快的。
RAW113,App评论,页面加载老慢了，经常白屏。
RAW114,邮件反馈,你们移动端App太卡了，尤其是在查看大文件列表的时候，滑动都卡顿。
RAW115,客服工单,保存一个稍微大点的文档，转圈转一分钟，还没成功，网没问题。
RAW116,NPS评论,性能时好时坏，下午高峰期尤其明显。
RAW117,用户访谈,（反馈）用户称，在上传多个大体积附件时，进程条卡在99%不动了，刷新后才发现其实已经传完。
RAW118,问卷,有时候切换个页面都要等两三秒，有点影响心情。
RAW119,App评论,比以前快多了，点赞！
RAW120,客服工单,导出Excel报表，数据量一大就超时失败，能不能后台生成然后通知我下载？
RAW121,销售转述,（转述）客户海外团队反映，从亚洲访问你们服务器速度很慢，有海外节点计划吗？
RAW122,邮件反馈,在 Safari 浏览器里，很多动画效果都卡顿，兼容性问题。
RAW123,用户访谈,搜索框输入关键词后，要停顿两三秒才出现结果，这个延迟能优化吗？
RAW124,问卷,加载挺稳定的。
RAW125,App评论,今天天气真好，跟你们产品没关系哈哈。
RAW126,客服工单,你们产品啥都好，就是贵！能打折吗？
RAW127,NPS评论,垃圾软件！卸载了！
RAW128,用户访谈,（反馈）用户全程在吐槽之前用的另一款竞品的糟糕体验，对我们的具体问题谈得不多。
RAW129,问卷,呵呵。
RAW130,邮件反馈,你们公司地址在哪？我想寄点特产给产品经理，他太帅了。
RAW131,App评论,五星！用了就离不开！
RAW132,客服工单,我把你们官网的优惠活动截图发给销售了，他说活动结束了，但网站没更新，骗子！
RAW133,NPS评论,朋友推荐过来的，果然不错。
RAW134,用户访谈,（反馈）用户花了大量时间回忆童年趣事，与产品无关。
RAW135,问卷,希望加个暗黑模式，晚上用不刺眼。
RAW136,邮件反馈,你们客服小姐姐声音真好听。
RAW137,客服工单,我账号被盗了！赶紧帮我冻结！（语气焦急）
RAW138,销售转述,（转述）客户明确表示，激活和上手流程超出预期，非常满意。
RAW139,问卷,没啥建议，挺好的。
RAW140,NPS评论,比我们之前用的那个强太多了。
RAW141,用户访谈,整个流程非常流畅，从注册到邀请同事，再完成第一个任务，一气呵成。
RAW142,邮件反馈,感谢你们的产品，让我们的远程协作变得简单。
RAW143,客服工单,我刚才说的问题解决了，谢谢客服小哥，回复很快。
RAW144,问卷,UI设计简洁美观，点个赞。
RAW145,销售转述,（转述）客户要求我们提供关于他们历史激活数据的详细分析报告。
RAW146,用户访谈,我们团队里有个人，就是不喜欢用新工具，怎么推都不用，这不是产品的问题。
RAW147,邮件反馈,测试完毕，整体激活流程符合我们的技术要求。
