raw_id,source,raw_text
RAW109,客服工单,通知设置在App和Web不一致。
RAW110,App评论,数据导入导出功能缺失。
RAW111,用户反馈,多设备登录时数据冲突。
RAW112,运营数据,API接口文档不清晰，开发者难用。
RAW113,NPS,用户画像数据不准确。
RAW114,竞品分析,数据同步延迟高。
RAW115,客服工单,隐私设置跨平台不生效。
RAW116,App评论,App闪退频繁。
RAW117,用户反馈,手机屏幕小，布局错乱。
RAW118,运营数据,推送通知太多，烦人。
RAW119,NPS,移动端支付流程优化不足。
RAW120,竞品分析,App更新后功能变化大，不适应。
RAW121,客服工单,移动网络下加载慢。
RAW122,App评论,触摸操作不灵敏。
RAW123,用户反馈,横屏模式显示问题。
RAW124,运营数据,App占用内存太大。
RAW125,NPS,移动端优惠信息不明显。
RAW126,竞品分析,生物识别登录失败。
RAW127,客服工单,App内广告弹窗多。
RAW128,用户反馈,下单超快，点赞！
RAW129,App评论,支付顺畅，无问题。
RAW130,运营数据,推荐很准，买了喜欢的商品。
RAW131,NPS,促销活动实惠，省钱了。
RAW132,竞品分析,App界面美观，体验好。
RAW133,客服工单,客服态度好，问题解决了。
RAW134,App评论,性能稳定，加载快。
RAW135,用户反馈,数据同步及时，没延迟。
RAW136,运营数据,你们logo丑死了。
RAW137,NPS,网站配色不好看。
RAW138,竞品分析,客服电话打不通，但跟下单无关？
RAW139,客服工单,订单页面字体太小，看不清。
RAW140,App评论,购物车按钮位置别扭。
RAW141,用户反馈,广告视频自动播放，烦人。
RAW142,运营数据,支付成功扣款，但订单取消。
RAW143,NPS,支付页面加载超时。
RAW144,竞品分析,选择银联支付时，页面跳转失败。
RAW145,客服工单,支付宝跳转后白屏，然后报错。
RAW146,App评论,推荐算法有偏见，总推高价商品。
RAW147,用户反馈,搜索‘蓝牙耳机’，结果全是配件。
RAW148,运营数据,地址簿显示不全，找不到之前的地址。
RAW149,NPS,优惠券用不了，提示已过期，但明明在有效期内。
RAW150,竞品分析,App和网站订单状态不同步。
